question,intent,original_faq_id,original_category
วิชา EN2012202 ปฏิบัติการทางวิศวกรรมไฟฟ้า 2 ของสาขาวิศวกรรมไฟฟ้า ทำอะไรบ้าง?,program,347,รายวิชาและเนื้อหา
เรียนอะไร,program,347,รายวิชาและเนื้อหา
เรียนวิชาอะไรบ้าง,program,347,รายวิชาและเนื้อหา
มีวิชาอะไร,program,347,รายวิชาและเนื้อหา
เนื้อหาการเรียน,program,347,รายวิชาและเนื้อหา
วิชา EN2012314 ปฏิบัติการทางวิศวกรรมไฟฟ้า 5 ของสาขาวิศวกรรมไฟฟ้า ทำอะไร?,program,348,รายวิชาและเนื้อหา
เรียนอะไร,program,348,รายวิชาและเนื้อหา
เรียนวิชาอะไรบ้าง,program,348,รายวิชาและเนื้อหา
มีวิชาอะไร,program,348,รายวิชาและเนื้อหา
เนื้อหาการเรียน,program,348,รายวิชาและเนื้อหา
สหกิจศึกษาทางวิศวกรรมไฟฟ้า (Cooperative Education) ของสาขาวิศวกรรมไฟฟ้า คืออะไร?,program,350,รายวิชาและเนื้อหา
วิชาโครงงานวิศวกรรมไฟฟ้า (Project) ต้องทำตอนไหน?,program,352,รายวิชาและเนื้อหา
